ภาค,จังหวัด,เขตการปกครอง,กลุ่มอายุ (ย้ายถิ่น),ยอดรวม,ยอดรวม,ยอดรวม,ผู้ย้ายถิ่น,ผู้ย้ายถิ่น,ผู้ย้ายถิ่น,ผู้ไม่ย้ายถิ่น,ผู้ไม่ย้ายถิ่น,ผู้ไม่ย้ายถิ่น
ภาคเหนือ,ตาก,รวม,55 - 59," 30,996 "," 14,520 "," 16,476 ", -   , -   , -   ," 30,996 "," 14,520 "," 16,476 "
ภาคเหนือ,ตาก,รวม,60 ปีขึ้นไป," 89,804 "," 41,416 "," 48,388 ", -   , -   , -   ," 89,804 "," 41,416 "," 48,388 "
ภาคเหนือ,ตาก,ในเขตเทศบาล,ยอดรวม," 138,335 "," 66,138 "," 72,198 ", 971 , 384 , 587 ," 137,364 "," 65,754 "," 71,611 "
ภาคเหนือ,ตาก,ในเขตเทศบาล,0 - 5," 9,009 "," 4,124 "," 4,885 ", 408 , 146 , 262 ," 8,601 "," 3,978 "," 4,623 "
ภาคเหนือ,ตาก,ในเขตเทศบาล,6 - 12," 14,951 "," 7,807 "," 7,145 ", -   , -   , -   ," 14,951 "," 7,807 "," 7,145 "
ภาคเหนือ,ตาก,ในเขตเทศบาล,13 - 14," 6,015 "," 3,057 "," 2,958 ", -   , -   , -   ," 6,015 "," 3,057 "," 2,958 "
ภาคเหนือ,ตาก,ในเขตเทศบาล,15 - 19," 10,652 "," 5,180 "," 5,472 ", -   , -   , -   ," 10,652 "," 5,180 "," 5,472 "
ภาคเหนือ,ตาก,ในเขตเทศบาล,20 - 24," 11,383 "," 5,371 "," 6,012 ", 238 , 238 , -   ," 11,145 "," 5,133 "," 6,012 "
ภาคเหนือ,ตาก,ในเขตเทศบาล,25 - 29," 11,476 "," 5,400 "," 6,076 ", 325 , -   , 325 ," 11,151 "," 5,400 "," 5,751 "
ภาคเหนือ,ตาก,ในเขตเทศบาล,30 - 34," 9,081 "," 4,448 "," 4,633 ", -   , -   , -   ," 9,081 "," 4,448 "," 4,633 "
ภาคเหนือ,ตาก,ในเขตเทศบาล,35 - 39," 8,213 "," 4,047 "," 4,166 ", -   , -   , -   ," 8,213 "," 4,047 "," 4,166 "
ภาคเหนือ,ตาก,ในเขตเทศบาล,40 - 44," 7,640 "," 3,653 "," 3,987 ", -   , -   , -   ," 7,640 "," 3,653 "," 3,987 "
ภาคเหนือ,ตาก,ในเขตเทศบาล,45 - 49," 8,231 "," 4,064 "," 4,167 ", -   , -   , -   ," 8,231 "," 4,064 "," 4,167 "
ภาคเหนือ,ตาก,ในเขตเทศบาล,50 - 54," 8,537 "," 4,038 "," 4,499 ", -   , -   , -   ," 8,537 "," 4,038 "," 4,499 "
ภาคเหนือ,ตาก,ในเขตเทศบาล,55 - 59," 7,980 "," 3,675 "," 4,305 ", -   , -   , -   ," 7,980 "," 3,675 "," 4,305 "
ภาคเหนือ,ตาก,ในเขตเทศบาล,60 ปีขึ้นไป," 25,167 "," 11,274 "," 13,893 ", -   , -   , -   ," 25,167 "," 11,274 "," 13,893 "
ภาคเหนือ,ตาก,นอกเขตเทศบาล,ยอดรวม," 356,105 "," 176,836 "," 179,268 "," 1,398 ", 540 , 858 ," 354,707 "," 176,296 "," 178,410 "
ภาคเหนือ,ตาก,นอกเขตเทศบาล,0 - 5," 23,675 "," 12,722 "," 10,953 ", 196 , 196 , -   ," 23,479 "," 12,526 "," 10,953 "
ภาคเหนือ,ตาก,นอกเขตเทศบาล,6 - 12," 40,719 "," 20,931 "," 19,788 ", -   , -   , -   ," 40,719 "," 20,931 "," 19,788 "
ภาคเหนือ,ตาก,นอกเขตเทศบาล,13 - 14," 12,899 "," 6,424 "," 6,475 ", -   , -   , -   ," 12,899 "," 6,424 "," 6,475 "
ภาคเหนือ,ตาก,นอกเขตเทศบาล,15 - 19," 27,438 "," 13,845 "," 13,593 ", -   , -   , -   ," 27,438 "," 13,845 "," 13,593 "
ภาคเหนือ,ตาก,นอกเขตเทศบาล,20 - 24," 29,295 "," 14,366 "," 14,929 ", 531 , -   , 531 ," 28,764 "," 14,366 "," 14,398 "
ภาคเหนือ,ตาก,นอกเขตเทศบาล,25 - 29," 29,529 "," 14,440 "," 15,089 ", -   , -   , -   ," 29,529 "," 14,440 "," 15,089 "
ภาคเหนือ,ตาก,นอกเขตเทศบาล,30 - 34," 23,397 "," 11,892 "," 11,505 ", 327 , -   , 327 ," 23,070 "," 11,892 "," 11,178 "
ภาคเหนือ,ตาก,นอกเขตเทศบาล,35 - 39," 21,161 "," 10,819 "," 10,342 ", -   , -   , -   ," 21,161 "," 10,819 "," 10,342 "
ภาคเหนือ,ตาก,นอกเขตเทศบาล,40 - 44," 20,388 "," 10,130 "," 10,259 ", -   , -   , -   ," 20,388 "," 10,130 "," 10,259 "
ภาคเหนือ,ตาก,นอกเขตเทศบาล,45 - 49," 20,486 "," 10,505 "," 9,980 ", -   , -   , -   ," 20,486 "," 10,505 "," 9,980 "
ภาคเหนือ,ตาก,นอกเขตเทศบาล,50 - 54," 19,465 "," 9,775 "," 9,689 ", 344 , 344 , -   ," 19,121 "," 9,431 "," 9,689 "
ภาคเหนือ,ตาก,นอกเขตเทศบาล,55 - 59," 23,016 "," 10,845 "," 12,171 ", -   , -   , -   ," 23,016 "," 10,845 "," 12,171 "
ภาคเหนือ,ตาก,นอกเขตเทศบาล,60 ปีขึ้นไป," 64,637 "," 30,142 "," 34,495 ", -   , -   , -   ," 64,637 "," 30,142 "," 34,495 "
ภาคเหนือ,สุโขทัย,รวม,ยอดรวม," 605,886 "," 287,179 "," 318,707 "," 7,881 "," 3,142 "," 4,739 "," 598,005 "," 284,037 "," 313,968 "
ภาคเหนือ,สุโขทัย,รวม,0 - 5," 29,122 "," 15,359 "," 13,764 ", 559 , -   , 559 ," 28,563 "," 15,359 "," 13,205 "
ภาคเหนือ,สุโขทัย,รวม,6 - 12," 52,709 "," 26,469 "," 26,240 ", 633 , 633 , -   ," 52,076 "," 25,836 "," 26,240 "
ภาคเหนือ,สุโขทัย,รวม,13 - 14," 12,593 "," 6,861 "," 5,732 ", -   , -   , -   ," 12,593 "," 6,861 "," 5,732 "
ภาคเหนือ,สุโขทัย,รวม,15 - 19," 35,187 "," 18,533 "," 16,654 "," 1,082 ", 521 , 562 ," 34,105 "," 18,012 "," 16,092 "
ภาคเหนือ,สุโขทัย,รวม,20 - 24," 30,861 "," 15,747 "," 15,114 "," 1,047 ", 660 , 387 ," 29,814 "," 15,087 "," 14,727 "
ภาคเหนือ,สุโขทัย,รวม,25 - 29," 33,483 "," 16,787 "," 16,696 ", 267 , -   , 267 ," 33,216 "," 16,787 "," 16,429 "
ภาคเหนือ,สุโขทัย,รวม,30 - 34," 30,986 "," 15,521 "," 15,465 ", 847 , 308 , 538 ," 30,139 "," 15,213 "," 14,927 "
ภาคเหนือ,สุโขทัย,รวม,35 - 39," 32,907 "," 16,528 "," 16,379 "," 1,930 ", 117 ," 1,813 "," 30,977 "," 16,411 "," 14,566 "
ภาคเหนือ,สุโขทัย,รวม,40 - 44," 35,305 "," 17,876 "," 17,429 ", 515 , 80 , 435 ," 34,790 "," 17,796 "," 16,994 "
ภาคเหนือ,สุโขทัย,รวม,45 - 49," 43,545 "," 19,820 "," 23,725 ", 624 , 624 , -   ," 42,921 "," 19,196 "," 23,725 "
ภาคเหนือ,สุโขทัย,รวม,50 - 54," 47,673 "," 25,119 "," 22,554 ", 85 , 85 , -   ," 47,588 "," 25,034 "," 22,554 "
ภาคเหนือ,สุโขทัย,รวม,55 - 59," 52,242 "," 20,074 "," 32,167 ", 114 , 114 , -   ," 52,128 "," 19,960 "," 32,167 "
ภาคเหนือ,สุโขทัย,รวม,60 ปีขึ้นไป," 169,273 "," 72,485 "," 96,788 ", 178 , -   , 178 ," 169,095 "," 72,485 "," 96,610 "
ภาคเหนือ,สุโขทัย,ในเขตเทศบาล,ยอดรวม," 161,023 "," 75,038 "," 85,985 "," 2,902 "," 1,747 "," 1,154 "," 158,121 "," 73,291 "," 84,831 "
ภาคเหนือ,สุโขทัย,ในเขตเทศบาล,0 - 5," 6,253 "," 2,575 "," 3,679 ", 98 , -   , 98 ," 6,155 "," 2,575 "," 3,581 "
ภาคเหนือ,สุโขทัย,ในเขตเทศบาล,6 - 12," 14,716 "," 8,139 "," 6,577 ", 218 , 218 , -   ," 14,498 "," 7,921 "," 6,577 "
ภาคเหนือ,สุโขทัย,ในเขตเทศบาล,13 - 14," 4,093 "," 2,008 "," 2,085 ", -   , -   , -   ," 4,093 "," 2,008 "," 2,085 "
ภาคเหนือ,สุโขทัย,ในเขตเทศบาล,15 - 19," 9,336 "," 4,843 "," 4,493 ", 115 , -   , 115 ," 9,221 "," 4,843 "," 4,378 "
ภาคเหนือ,สุโขทัย,ในเขตเทศบาล,20 - 24," 8,191 "," 4,114 "," 4,077 "," 1,047 ", 660 , 387 ," 7,144 "," 3,454 "," 3,690 "
ภาคเหนือ,สุโขทัย,ในเขตเทศบาล,25 - 29," 8,891 "," 4,386 "," 4,505 ", 267 , -   , 267 ," 8,624 "," 4,386 "," 4,238 "
ภาคเหนือ,สุโขทัย,ในเขตเทศบาล,30 - 34," 8,228 "," 4,055 "," 4,173 ", 418 , 308 , 109 ," 7,810 "," 3,747 "," 4,064 "
ภาคเหนือ,สุโขทัย,ในเขตเทศบาล,35 - 39," 8,739 "," 4,319 "," 4,420 ", 117 , 117 , -   ," 8,622 "," 4,202 "," 4,420 "
ภาคเหนือ,สุโขทัย,ในเขตเทศบาล,40 - 44," 10,772 "," 4,854 "," 5,918 ", 80 , 80 , -   ," 10,692 "," 4,774 "," 5,918 "
ภาคเหนือ,สุโขทัย,ในเขตเทศบาล,45 - 49," 10,179 "," 4,995 "," 5,184 ", 165 , 165 , -   ," 10,014 "," 4,830 "," 5,184 "
ภาคเหนือ,สุโขทัย,ในเขตเทศบาล,50 - 54," 11,831 "," 5,626 "," 6,205 ", 85 , 85 , -   ," 11,746 "," 5,541 "," 6,205 "
ภาคเหนือ,สุโขทัย,ในเขตเทศบาล,55 - 59," 14,741 "," 6,183 "," 8,557 ", 114 , 114 , -   ," 14,627 "," 6,069 "," 8,557 "
ภาคเหนือ,สุโขทัย,ในเขตเทศบาล,60 ปีขึ้นไป," 45,053 "," 18,941 "," 26,112 ", 178 , -   , 178 ," 44,875 "," 18,941 "," 25,934 "
ภาคเหนือ,สุโขทัย,นอกเขตเทศบาล,ยอดรวม," 444,863 "," 212,141 "," 232,722 "," 4,979 "," 1,395 "," 3,585 "," 439,884 "," 210,746 "," 229,137 "
ภาคเหนือ,สุโขทัย,นอกเขตเทศบาล,0 - 5," 22,869 "," 12,784 "," 10,085 ", 461 , -   , 461 ," 22,408 "," 12,784 "," 9,624 "
ภาคเหนือ,สุโขทัย,นอกเขตเทศบาล,6 - 12," 37,993 "," 18,330 "," 19,663 ", 415 , 415 , -   ," 37,578 "," 17,915 "," 19,663 "
ภาคเหนือ,สุโขทัย,นอกเขตเทศบาล,13 - 14," 8,500 "," 4,853 "," 3,647 ", -   , -   , -   ," 8,500 "," 4,853 "," 3,647 "
ภาคเหนือ,สุโขทัย,นอกเขตเทศบาล,15 - 19," 25,851 "," 13,690 "," 12,161 ", 967 , 521 , 447 ," 24,884 "," 13,169 "," 11,714 "
ภาคเหนือ,สุโขทัย,นอกเขตเทศบาล,20 - 24," 22,670 "," 11,633 "," 11,037 ", -   , -   , -   ," 22,670 "," 11,633 "," 11,037 "
ภาคเหนือ,สุโขทัย,นอกเขตเทศบาล,25 - 29," 24,592 "," 12,401 "," 12,191 ", -   , -   , -   ," 24,592 "," 12,401 "," 12,191 "
ภาคเหนือ,สุโขทัย,นอกเขตเทศบาล,30 - 34," 22,758 "," 11,466 "," 11,292 ", 429 , -   , 429 ," 22,329 "," 11,466 "," 10,863 "
ภาคเหนือ,สุโขทัย,นอกเขตเทศบาล,35 - 39," 24,168 "," 12,209 "," 11,959 "," 1,813 ", -   ," 1,813 "," 22,355 "," 12,209 "," 10,146 "
ภาคเหนือ,สุโขทัย,นอกเขตเทศบาล,40 - 44," 24,533 "," 13,022 "," 11,511 ", 435 , -   , 435 ," 24,098 "," 13,022 "," 11,076 "
ภาคเหนือ,สุโขทัย,นอกเขตเทศบาล,45 - 49," 33,366 "," 14,825 "," 18,541 ", 459 , 459 , -   ," 32,907 "," 14,366 "," 18,541 "
ภาคเหนือ,สุโขทัย,นอกเขตเทศบาล,50 - 54," 35,842 "," 19,493 "," 16,349 ", -   , -   , -   ," 35,842 "," 19,493 "," 16,349 "
ภาคเหนือ,สุโขทัย,นอกเขตเทศบาล,55 - 59," 37,501 "," 13,891 "," 23,610 ", -   , -   , -   ," 37,501 "," 13,891 "," 23,610 "
ภาคเหนือ,สุโขทัย,นอกเขตเทศบาล,60 ปีขึ้นไป," 124,220 "," 53,544 "," 70,676 ", -   , -   , -   ," 124,220 "," 53,544 "," 70,676 "
ภาคเหนือ,พิษณุโลก,รวม,ยอดรวม," 873,348 "," 420,957 "," 452,391 "," 18,050 "," 11,940 "," 6,110 "," 855,298 "," 409,017 "," 446,281 "
ภาคเหนือ,พิษณุโลก,รวม,0 - 5," 45,093 "," 23,957 "," 21,135 "," 1,821 "," 1,740 ", 81 ," 43,272 "," 22,217 "," 21,054 "
ภาคเหนือ,พิษณุโลก,รวม,6 - 12," 67,943 "," 32,840 "," 35,103 ", 508 , -   , 508 ," 67,435 "," 32,840 "," 34,595 "
ภาคเหนือ,พิษณุโลก,รวม,13 - 14," 22,146 "," 12,723 "," 9,422 ", -   , -   , -   ," 22,146 "," 12,723 "," 9,422 "
ภาคเหนือ,พิษณุโลก,รวม,15 - 19," 63,928 "," 30,762 "," 33,166 "," 2,653 "," 2,412 ", 241 ," 61,275 "," 28,350 "," 32,925 "
ภาคเหนือ,พิษณุโลก,รวม,20 - 24," 70,954 "," 36,767 "," 34,187 "," 4,879 "," 3,680 "," 1,199 "," 66,075 "," 33,087 "," 32,988 "
ภาคเหนือ,พิษณุโลก,รวม,25 - 29," 57,504 "," 29,107 "," 28,397 ", 387 , 228 , 159 ," 57,117 "," 28,879 "," 28,238 "
ภาคเหนือ,พิษณุโลก,รวม,30 - 34," 46,689 "," 23,458 "," 23,231 ", 186 , -   , 186 ," 46,503 "," 23,458 "," 23,045 "
ภาคเหนือ,พิษณุโลก,รวม,35 - 39," 45,581 "," 23,027 "," 22,554 ", 578 , -   , 578 ," 45,003 "," 23,027 "," 21,976 "
ภาคเหนือ,พิษณุโลก,รวม,40 - 44," 50,188 "," 25,489 "," 24,700 ", 969 , 969 , -   ," 49,219 "," 24,520 "," 24,700 "
ภาคเหนือ,พิษณุโลก,รวม,45 - 49," 56,530 "," 26,386 "," 30,145 "," 1,032 ", -   ," 1,032 "," 55,498 "," 26,386 "," 29,113 "
ภาคเหนือ,พิษณุโลก,รวม,50 - 54," 65,173 "," 25,437 "," 39,736 "," 1,377 ", 215 ," 1,162 "," 63,796 "," 25,222 "," 38,574 "
ภาคเหนือ,พิษณุโลก,รวม,55 - 59," 65,452 "," 35,398 "," 30,054 "," 1,825 "," 1,825 ", -   ," 63,627 "," 33,573 "," 30,054 "
ภาคเหนือ,พิษณุโลก,รวม,60 ปีขึ้นไป," 216,167 "," 95,606 "," 120,561 "," 1,835 ", 871 , 964 ," 214,332 "," 94,735 "," 119,597 "
ภาคเหนือ,พิษณุโลก,ในเขตเทศบาล,ยอดรวม," 193,545 "," 88,275 "," 105,270 "," 2,371 "," 1,051 "," 1,320 "," 191,174 "," 87,224 "," 103,950 "
ภาคเหนือ,พิษณุโลก,ในเขตเทศบาล,0 - 5," 10,115 "," 5,872 "," 4,243 ", 81 , -   , 81 ," 10,034 "," 5,872 "," 4,162 "
ภาคเหนือ,พิษณุโลก,ในเขตเทศบาล,6 - 12," 14,126 "," 6,229 "," 7,897 ", -   , -   , -   ," 14,126 "," 6,229 "," 7,897 "
ภาคเหนือ,พิษณุโลก,ในเขตเทศบาล,13 - 14," 5,615 "," 2,478 "," 3,137 ", -   , -   , -   ," 5,615 "," 2,478 "," 3,137 "
ภาคเหนือ,พิษณุโลก,ในเขตเทศบาล,15 - 19," 14,167 "," 6,450 "," 7,717 ", 241 , -   , 241 ," 13,926 "," 6,450 "," 7,476 "
ภาคเหนือ,พิษณุโลก,ในเขตเทศบาล,20 - 24," 15,664 "," 7,709 "," 7,955 ", 787 , 298 , 489 ," 14,877 "," 7,411 "," 7,466 "
ภาคเหนือ,พิษณุโลก,ในเขตเทศบาล,25 - 29," 12,712 "," 6,104 "," 6,608 ", 387 , 228 , 159 ," 12,325 "," 5,876 "," 6,449 "
ภาคเหนือ,พิษณุโลก,ในเขตเทศบาล,30 - 34," 10,326 "," 4,919 "," 5,407 ", 186 , -   , 186 ," 10,140 "," 4,919 "," 5,221 "
ภาคเหนือ,พิษณุโลก,ในเขตเทศบาล,35 - 39," 10,077 "," 4,828 "," 5,249 ", -   , -   , -   ," 10,077 "," 4,828 "," 5,249 "
ภาคเหนือ,พิษณุโลก,ในเขตเทศบาล,40 - 44," 11,990 "," 6,018 "," 5,972 ", -   , -   , -   ," 11,990 "," 6,018 "," 5,972 "
ภาคเหนือ,พิษณุโลก,ในเขตเทศบาล,45 - 49," 11,650 "," 4,860 "," 6,790 ", 91 , -   , 91 ," 11,559 "," 4,860 "," 6,699 "
ภาคเหนือ,พิษณุโลก,ในเขตเทศบาล,50 - 54," 13,754 "," 5,208 "," 8,546 ", 288 , 215 , 73 ," 13,466 "," 4,993 "," 8,473 "
ภาคเหนือ,พิษณุโลก,ในเขตเทศบาล,55 - 59," 15,243 "," 7,550 "," 7,693 ", -   , -   , -   ," 15,243 "," 7,550 "," 7,693 "
ภาคเหนือ,พิษณุโลก,ในเขตเทศบาล,60 ปีขึ้นไป," 48,106 "," 20,050 "," 28,056 ", 310 , 310 , -   ," 47,796 "," 19,740 "," 28,056 "
ภาคเหนือ,พิษณุโลก,นอกเขตเทศบาล,ยอดรวม," 679,803 "," 332,682 "," 347,121 "," 15,679 "," 10,889 "," 4,790 "," 664,124 "," 321,793 "," 342,331 "
ภาคเหนือ,พิษณุโลก,นอกเขตเทศบาล,0 - 5," 34,978 "," 18,085 "," 16,892 "," 1,740 "," 1,740 ", -   ," 33,238 "," 16,345 "," 16,892 "
ภาคเหนือ,พิษณุโลก,นอกเขตเทศบาล,6 - 12," 53,817 "," 26,611 "," 27,206 ", 508 , -   , 508 ," 53,309 "," 26,611 "," 26,698 "
ภาคเหนือ,พิษณุโลก,นอกเขตเทศบาล,13 - 14," 16,531 "," 10,245 "," 6,285 ", -   , -   , -   ," 16,531 "," 10,245 "," 6,285 "
ภาคเหนือ,พิษณุโลก,นอกเขตเทศบาล,15 - 19," 49,761 "," 24,312 "," 25,449 "," 2,412 "," 2,412 ", -   ," 47,349 "," 21,900 "," 25,449 "
ภาคเหนือ,พิษณุโลก,นอกเขตเทศบาล,20 - 24," 55,290 "," 29,058 "," 26,232 "," 4,092 "," 3,382 ", 710 ," 51,198 "," 25,676 "," 25,522 "
ภาคเหนือ,พิษณุโลก,นอกเขตเทศบาล,25 - 29," 44,792 "," 23,003 "," 21,789 ", -   , -   , -   ," 44,792 "," 23,003 "," 21,789 "
ภาคเหนือ,พิษณุโลก,นอกเขตเทศบาล,30 - 34," 36,363 "," 18,539 "," 17,824 ", -   , -   , -   ," 36,363 "," 18,539 "," 17,824 "
ภาคเหนือ,พิษณุโลก,นอกเขตเทศบาล,35 - 39," 35,504 "," 18,199 "," 17,305 ", 578 , -   , 578 ," 34,926 "," 18,199 "," 16,727 "
ภาคเหนือ,พิษณุโลก,นอกเขตเทศบาล,40 - 44," 38,198 "," 19,471 "," 18,728 ", 969 , 969 , -   ," 37,229 "," 18,502 "," 18,728 "
