ภาค,จังหวัด,สถานภาพแรงงาน,กำลังแรงงาน,กำลังแรงงานปัจจุบัน,รวม,ชาย,หญิง
ภาคตะวันออกเฉียงเหนือ,หนองบัวลำภู,ผู้ไม่อยู่ในกำลังแรงงาน,ทำงานบ้าน,ผู้ว่างงาน,51937.1375,2632.175,49304.965
ภาคตะวันออกเฉียงเหนือ,หนองบัวลำภู,ผู้ไม่อยู่ในกำลังแรงงาน,เรียนหนังสือ,ผู้ว่างงาน,28065.3425,14274.4275,13790.91
ภาคตะวันออกเฉียงเหนือ,หนองบัวลำภู,ผู้ไม่อยู่ในกำลังแรงงาน,เด็ก/ชรา/ป่วย/พิการจนไม่สามารถทำงานได้,ผู้ว่างงาน,12032.5,5635.5,6397
ภาคตะวันออกเฉียงเหนือ,หนองบัวลำภู,ผู้ไม่อยู่ในกำลังแรงงาน,อื่นๆ,ผู้ว่างงาน,50705.6975,23714.1975,26991.5025
ภาคตะวันออกเฉียงเหนือ,ขอนแก่น,ประชากรอายุ 15 ปีขึ้นไป,อื่นๆ,ผู้ว่างงาน,1458570.253,693771,764799.25
ภาคตะวันออกเฉียงเหนือ,ขอนแก่น,กำลังแรงงานรวม,อื่นๆ,ผู้ว่างงาน,907014.56,481576.7275,425437.835
ภาคตะวันออกเฉียงเหนือ,ขอนแก่น,กำลังแรงงานรวม,กำลังแรงงานปัจจุบัน,ผู้ว่างงาน,901376.7225,479155.4475,422221.275
ภาคตะวันออกเฉียงเหนือ,ขอนแก่น,กำลังแรงงานรวม,กำลังแรงงานปัจจุบัน,ผู้มีงานทำ,882229.3825,468020.605,414208.7775
ภาคตะวันออกเฉียงเหนือ,ขอนแก่น,กำลังแรงงานรวม,กำลังแรงงานปัจจุบัน,ผู้ว่างงาน,19147.3375,11134.84,8012.4975
ภาคตะวันออกเฉียงเหนือ,ขอนแก่น,กำลังแรงงานรวม,กำลังแรงงานที่รอฤดูกาล,ผู้ว่างงาน,5637.8375,2421.28,3216.56
ภาคตะวันออกเฉียงเหนือ,ขอนแก่น,ผู้ไม่อยู่ในกำลังแรงงาน,กำลังแรงงานที่รอฤดูกาล,ผู้ว่างงาน,551555.6925,212194.275,339361.42
ภาคตะวันออกเฉียงเหนือ,ขอนแก่น,ผู้ไม่อยู่ในกำลังแรงงาน,ทำงานบ้าน,ผู้ว่างงาน,94143.6025,865.7825,93277.82
ภาคตะวันออกเฉียงเหนือ,ขอนแก่น,ผู้ไม่อยู่ในกำลังแรงงาน,เรียนหนังสือ,ผู้ว่างงาน,196669.595,97814.3775,98855.215
ภาคตะวันออกเฉียงเหนือ,ขอนแก่น,ผู้ไม่อยู่ในกำลังแรงงาน,เด็ก/ชรา/ป่วย/พิการจนไม่สามารถทำงานได้,ผู้ว่างงาน,52017,20148,31869
ภาคตะวันออกเฉียงเหนือ,ขอนแก่น,ผู้ไม่อยู่ในกำลังแรงงาน,อื่นๆ,ผู้ว่างงาน,208725.4975,93366.23,115359.5175
ภาคตะวันออกเฉียงเหนือ,อุดรธานี,ประชากรอายุ 15 ปีขึ้นไป,อื่นๆ,ผู้ว่างงาน,1007575.5,484517.25,523058.25
ภาคตะวันออกเฉียงเหนือ,อุดรธานี,กำลังแรงงานรวม,อื่นๆ,ผู้ว่างงาน,632301.355,351041.135,281260.225
ภาคตะวันออกเฉียงเหนือ,อุดรธานี,กำลังแรงงานรวม,กำลังแรงงานปัจจุบัน,ผู้ว่างงาน,627174.5375,347866.5525,279307.9875
ภาคตะวันออกเฉียงเหนือ,อุดรธานี,กำลังแรงงานรวม,กำลังแรงงานปัจจุบัน,ผู้มีงานทำ,613441.0125,341027.77,272413.2425
ภาคตะวันออกเฉียงเหนือ,อุดรธานี,กำลังแรงงานรวม,กำลังแรงงานปัจจุบัน,ผู้ว่างงาน,13733.5275,6838.785,6894.745
ภาคตะวันออกเฉียงเหนือ,อุดรธานี,กำลังแรงงานรวม,กำลังแรงงานที่รอฤดูกาล,ผู้ว่างงาน,5126.82,3174.5825,1952.2375
ภาคตะวันออกเฉียงเหนือ,อุดรธานี,ผู้ไม่อยู่ในกำลังแรงงาน,กำลังแรงงานที่รอฤดูกาล,ผู้ว่างงาน,375274.1475,133476.115,241798.0275
ภาคตะวันออกเฉียงเหนือ,อุดรธานี,ผู้ไม่อยู่ในกำลังแรงงาน,ทำงานบ้าน,ผู้ว่างงาน,102629.2875,5516.87,97112.415
ภาคตะวันออกเฉียงเหนือ,อุดรธานี,ผู้ไม่อยู่ในกำลังแรงงาน,เรียนหนังสือ,ผู้ว่างงาน,100564.4125,47622.5925,52941.825
ภาคตะวันออกเฉียงเหนือ,อุดรธานี,ผู้ไม่อยู่ในกำลังแรงงาน,เด็ก/ชรา/ป่วย/พิการจนไม่สามารถทำงานได้,ผู้ว่างงาน,33566,15233.75,18332.25
ภาคตะวันออกเฉียงเหนือ,อุดรธานี,ผู้ไม่อยู่ในกำลังแรงงาน,อื่นๆ,ผู้ว่างงาน,138514.285,65102.8375,73411.445
ภาคตะวันออกเฉียงเหนือ,เลย,ประชากรอายุ 15 ปีขึ้นไป,อื่นๆ,ผู้ว่างงาน,446109.25,220008.25,226101
ภาคตะวันออกเฉียงเหนือ,เลย,กำลังแรงงานรวม,อื่นๆ,ผู้ว่างงาน,305057.65,164740.7675,140316.8775
ภาคตะวันออกเฉียงเหนือ,เลย,กำลังแรงงานรวม,กำลังแรงงานปัจจุบัน,ผู้ว่างงาน,305057.65,164740.7675,140316.8775
ภาคตะวันออกเฉียงเหนือ,เลย,กำลังแรงงานรวม,กำลังแรงงานปัจจุบัน,ผู้มีงานทำ,303501.7825,164253.7375,139248.045
